productId,category,brandId,brand,model,generation,variant,identityKey,lifecycleStatus,publicationStatus,currentHero,currentHeroSource,status,candidateSource,candidateImage,identityConfidence,semanticChecks,hasOffer,notes
prod-hesacore-tour,grips,brand-hesacore,hesacore,Tour,current,Bronze/Orange,padel|grips|hesacore|tour|current|bronze-orange,current,draft,,,MEDIA_MISSING,,http://padelshop.com/cdn/shop/files/OG_image.png?v=1784186775,0,,no,REJECTED — low_score_0_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://padelshop.com/collections/adidas-padel-bags | https://padelshop.com/collections/adidas-padel-bags
prod-hesacore-tour-w,grips,brand-hesacore,hesacore,Tour W,current,,padel|grips|hesacore|tour-w|current,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/grip-hesacore-bullpadel-gel-azul-claro-1100x1100.jpg?v=1777053989,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://hesacore.com/
prod-hesacore-pink-w,grips,brand-hesacore,hesacore,Pink / W,current,smaller-hand / lighter positioning,padel|grips|hesacore|pink-w|current|smaller-hand-lighter-positioning,current,published,/images/padel/grips/hesacore-pink-w-hero.jpg,padelmq-suggest · hesacore Pink / W,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-hesacore-tour-original,grips,brand-hesacore,hesacore,Tour / Original,current,S/M sizes; silicone blend honeycomb sleeve,padel|grips|hesacore|tour-original|current|s-m-sizes-silicone-blend-honeycomb-sleeve,current,published,/images/padel/grips/hesacore-tour-original-hero.jpg,retailer-shopify-json · hesacore Tour / Original,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-joma-club-cushion,grips,brand-joma,joma,Club Cushion,current_or_clearance,fluor orange and colors; 3-pack resin front,padel|grips|joma|club-cushion|current-or-clearance|fluor-orange-and-colors-3-pack-resin-front,current,published,/images/padel/grips/joma-club-cushion-hero.jpg,padelmq-suggest · joma Club Cushion,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-kuikma-antislip,grips,brand-kuikma,kuikma,Antislip,current,white/yellow; Decathlon NL listings,padel|grips|kuikma|antislip|current|white-yellow-decathlon-nl-listings,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate. Research hints: https://www.decathlon.nl | https://padelracketnation.nl/producten/overgrip-adce
prod-kuikma-overgrip-pro-adherence,grips,brand-kuikma,kuikma,Overgrip Pro / Adherence,current,white/yellow; ~0.6–0.65 mm perforated PU; Decathlon packs,padel|grips|kuikma|overgrip-pro-adherence|current|white-yellow-0-6-0-65-mm-perforated-pu-decathlon-packs,current,draft,,,MEDIA_MISSING,,https://contents.mediadecathlon.com/p3034884/k$930bf149a819c5326e40a5a1e8333d64/padel-overgrip-pro-kuikma-8981669.jpg,89,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.decathlon.com | https://www.decathlon.sg/p/padel-overgrip-pro-kuikma-8981669.html|https://padel.how/equipment/overgrip/kuikma-padel-adherence-overgrip-review/|https://padelracketnation.nl/producten/overgrip-adce
prod-nox-custom-grip,grips,brand-nox,nox,Custom Grip,current,handle relief sleeve; replaces base grip,padel|grips|nox|custom-grip|current|handle-relief-sleeve-replaces-base-grip,current,published,/images/padel/grips/nox-custom-grip-hero.jpg,og:image · nox Custom Grip,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-nox-luxury-pro,grips,brand-nox,nox,Luxury Pro,current,3-pack; all-round,padel|grips|nox|luxury-pro|current|3-pack-all-round,current,draft,,,MEDIA_MISSING,,https://image-optimizer.salessquad.co.uk/images/json-ld/29685b9a0af4c153828b779bfd4d56d0.png,59,,no,REJECTED — reresearch_failed_shared-hero hash collision for prod-nox-luxury-pro: same bytes as /images/padel/accessories/babolat-babolat-protector-he. No authentic registered hero; stays draft via media publish gate. Research hints: https://noxsport.com | https://padeli.com/best-padel-grips-overgrips-2026/
prod-nox-h-dri,grips,brand-nox,nox,H-Dri,current,packs collapsed,padel|grips|nox|h-dri|current|packs-collapsed,current,draft,,,MEDIA_MISSING,,https://padelmad.co.uk/wp-content/uploads/2026/02/best-padel-grips-sweaty-hands-2026.jpg,44,,no,REJECTED — logo_or_banner_url. No authentic registered hero; stays draft via media publish gate. Research hints: https://padelmad.co.uk/equipment/accessories/best-padel-grips-sweaty-hands-2026/ | https://padelmad.co.uk/equipment/accessories/best-padel-grips-sweaty-hands-2026/
prod-shockout-shockout-overgrip,grips,brand-shockout,shockout,ShockOut Overgrip,current,multicolor perforated; x1 and x12 bags,padel|grips|shockout|shockout-overgrip|current|multicolor-perforated-x1-and-x12-bags,current,published,/images/padel/grips/shockout-shockout-overgrip-hero.jpg,padelmq-suggest · shockout ShockOut Overgrip,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-shockout-100-0062-combo,grips,brand-shockout,shockout,100-0062 Combo,current,protector tape + random-color overgrip blister,padel|grips|shockout|100-0062-combo|current|protector-tape-random-color-overgrip-blister,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate. Research hints: https://www.shockout.es | https://www.time2padel.com/en/padel-accessories/25826-protection-tape-and-overgrip-shockout-100-0062-shockout-padel-765066747190.html
prod-shockout-shockout,grips,brand-shockout,shockout,ShockOut,current,,padel|grips|shockout|shockout|current,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/protector-shockout-comic.jpg?v=1777626568,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://shockoutpadel.com
prod-siux-elite,grips,brand-siux,siux,Elite,current,black smooth; 3-pack PU+PET,padel|grips|siux|elite|current|black-smooth-3-pack-pu-pet,current,published,/images/padel/grips/siux-elite-hero.jpg,padelmq-suggest · siux Elite,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-siux-elite-overgrip,grips,brand-siux,siux,Elite Overgrip,current,,padel|grips|siux|elite-overgrip|current,current,published,/images/padel/grips/siux-elite-overgrip-hero.jpg,padelmq-suggest · siux Elite Overgrip,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-starvie-premier-soft,grips,brand-starvie,starvie,Premier Soft,current,,padel|grips|starvie|premier-soft|current,current,published,/images/padel/grips/starvie-premier-soft-hero.jpg,padelmq-suggest · starvie Premier Soft,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-starvie-tacky-touch,grips,brand-starvie,starvie,Tacky Touch,current,white/black smooth tacky; 3-pack and box-25,padel|grips|starvie|tacky-touch|current|white-black-smooth-tacky-3-pack-and-box-25,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0608/2376/5229/files/OVERGRIP25UNITS.MAIN_Comprimido_Comprimido_Comprimido.webp?v=1763397979,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.starvie.com | https://www.padelkiwi.com/en-lt/products/starvie-overgrips-tacky-touch-box-25|https://www.tradeinn.com/smashinn/en/star-vie-tacky-touch-padel-overgrip-25-units/142482937/p
prod-tecnifibre-contact-pro,grips,brand-tecnifibre-padel,tecnifibre,Contact Pro,current,tacky durable alternative,padel|grips|tecnifibre|contact-pro|current|tacky-durable-alternative,current,published,/images/padel/grips/tecnifibre-contact-pro-hero.jpg,padelmq-suggest · tecnifibre Contact Pro,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-tecnifibre-players-pro-feel,grips,brand-tecnifibre-padel,tecnifibre,Players Pro Feel,current,white/lime/yellow; 0.60 mm Hydrocell; 3-pack and 30-pack,padel|grips|tecnifibre|players-pro-feel|current|white-lime-yellow-0-60-mm-hydrocell-3-pack-and-30-pack,current,published,/images/padel/grips/tecnifibre-players-pro-feel-hero.jpg,og:image · tecnifibre Players Pro Feel,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-tecnifibre-pro-contact,grips,brand-tecnifibre-padel,tecnifibre,Pro Contact,current,,padel|grips|tecnifibre|pro-contact|current,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate.
prod-tourna-tourna-grip-ii,grips,brand-tourna,tourna,Tourna Grip II,current,tacky Tourna fork,padel|grips|tourna|tourna-grip-ii|current|tacky-tourna-fork,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/hesacore-carbon5.jpg?v=1724578994,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.unique.com | https://www.padelwarehouse.com/
prod-tourna-tourna-grip-original-xl,grips,brand-tourna,tourna,Tourna Grip Original XL,current,blue dry; XL 99×29 mm preferred for padel; 3/10/30 packs,padel|grips|tourna|tourna-grip-original-xl|current|blue-dry-xl-99-29-mm-preferred-for-padel-3-10-30-packs,current,published,/images/padel/grips/tourna-tourna-grip-original-xl-hero.jpg,padelmq-suggest · tourna Tourna Grip Original XL,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-tourna-grip-xl,grips,brand-tourna,tourna,Grip XL,current,,padel|grips|tourna|grip-xl|current,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/grip-hesacore-bullpadel-gel-azul-claro-1100x1100.jpg?v=1777053989,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.uniquesports.com
prod-tourna-mega-tac,grips,brand-tourna,tourna,Mega Tac,current,,padel|grips|tourna|mega-tac|current,current,published,/images/padel/grips/tourna-mega-tac-hero.jpg,padelmq-suggest · tourna Mega Tac,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-wilson-wilson-replacement-grip,grips,brand-wilson-padel,wilson,Wilson Replacement Grip,current,1 unit base grips used under padel overgrips,padel|grips|wilson|wilson-replacement-grip|current|1-unit-base-grips-used-under-padel-overgrips,current,published,/images/padel/grips/wilson-wilson-replacement-grip-hero.jpg,padelmq-suggest · wilson Wilson Replacement Grip,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-wilson-pro-overgrip-perforated,grips,brand-wilson-padel,wilson,Pro Overgrip Perforated,current,white/black; micro-perforated; 3-pack (+ bulk),padel|grips|wilson|pro-overgrip-perforated|current|white-black-micro-perforated-3-pack-bulk,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/three-perforated-grip-tape-rolls-side-by-side.png?v=1770744098,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.wilson.com | https://padelmad.co.uk/equipment/accessories/best-padel-grips-sweaty-hands-2026/
prod-wilson-profile-padel,grips,brand-wilson-padel,wilson,Profile Padel,current,black/white; 3-pack; textured tread,padel|grips|wilson|profile-padel|current|black-white-3-pack-textured-tread,current,published,/images/padel/grips/wilson-profile-padel-hero.jpg,og:image · wilson Profile Padel,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-yonex-super-grap,grips,brand-yonex-padel,yonex,Super Grap,current,many colors; 3-pack (+12/30),padel|grips|yonex|super-grap|current|many-colors-3-pack-12-30,current,published,/images/padel/grips/yonex-super-grap-hero.jpg,Yonex Super Grap overgrip (Tennis Warehouse Europe),MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-kuikma-insulated-backpack-pro-40-l,bags,brand-kuikma,kuikma,Insulated Backpack Pro 40 L,current,,padel|bags|kuikma|insulated-backpack-pro-40-l|current,current,draft,,,MEDIA_MISSING,,http://www.decathlon.com/cdn/shop/files/DECATHLON_logo_lockup_stacked_blue_rgb_---_Expires_on_31-12-2100.jpg?v=1744260897,0,,no,REJECTED — low_score_0_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.decathlon.com | https://www.decathlon.com
prod-adidas-weekend-bag-martita-ortega-2026,bags,brand-adidas-padel,adidas,Weekend Bag Martita Ortega 2026,2026,,padel|bags|adidas|weekend-bag-martita-ortega-2026|2026,current,published,/images/padel/bags/adidas-weekend-bag-martita-ortega-2026-hero.jpg,padelmq-suggest · adidas Weekend Bag Martita Ortega 2026,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-adidas-accessory-pouch-2026,accessories,brand-adidas-padel,adidas,Accessory Pouch 2026,2026,,padel|accessories|adidas|accessory-pouch-2026|2026,current,published,/images/padel/accessories/adidas-accessory-pouch-2026-hero.jpg,og:image · adidas Accessory Pouch 2026,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-adidas-shoe-bag-ale-gal-n,accessories,brand-adidas-padel,adidas,Shoe Bag Ale Galán,2026,,padel|accessories|adidas|shoe-bag-ale-gal-n|2026,current,published,/images/padel/accessories/adidas-shoe-bag-ale-gal-n-hero.jpg,padelmq-suggest · adidas Shoe Bag Ale Galán,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-dunlop-elite-thermo,bags,brand-dunlop-padel,dunlop,Elite Thermo,current,,padel|bags|dunlop|elite-thermo|current,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate. Research hints: https://www.dunlopsports.com | https://www.dunlopsports.com
prod-dunlop-tour-pro,grips,brand-dunlop-padel,dunlop,Tour Pro,current,,padel|grips|dunlop|tour-pro|current,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/dunlop-pro-padel-ball-tube..jpg?v=1759690183,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.dunlopsports.com
prod-dunlop-tour-dry,grips,brand-dunlop-padel,dunlop,Tour Dry,current,,padel|grips|dunlop|tour-dry|current,current,published,/images/padel/grips/dunlop-tour-dry-hero.jpg,padelmq-suggest · dunlop Tour Dry,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-dunlop-protection-tape,accessories,brand-dunlop-padel,dunlop,Protection Tape,current,,padel|accessories|dunlop|protection-tape|current,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/image_e14ec456-c943-41ae-9e6e-225264593abe.png?v=1770913476,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.dunlopsports.com
prod-joma-vero-virseda-2026,bags,brand-joma,joma,Vero Virseda 2026,2026,,padel|bags|joma|vero-virseda-2026|2026,current,draft,,,MEDIA_MISSING,,http://padelproshop.com/cdn/shop/files/Diseno_sin_titulo_4_b852f3e1-f640-49e7-a950-26f04a879663.png?v=1767778111,44,,no,REJECTED — low_score_44. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.joma-sport.com | https://www.padelproshop.com
prod-babolat-rh-perf-padel,bags,brand-babolat-padel,babolat,RH Perf Padel,current,52 L,padel|bags|babolat|rh-perf-padel|current|52-l,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/Babolat-Padelbal-court-tube-padeLMQ-1.jpg?v=1731854351,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.babolat.com/us/padel/bags.html
prod-bullpadel-gb-1201-perforated,grips,brand-bullpadel,bullpadel,GB-1201 Perforated,current,,padel|grips|bullpadel|gb-1201-perforated|current,current,published,/images/padel/grips/bullpadel-gb-1201-perforated-hero.jpg,padelmq-suggest · bullpadel GB-1201 Perforated,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-bullpadel-gb-1202-fixogrip-pro,grips,brand-bullpadel,bullpadel,GB-1202 FixoGrip Pro,current,,padel|grips|bullpadel|gb-1202-fixogrip-pro|current,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate. Research hints: https://www.bullpadel.com/gb/79-overgrips
prod-bullpadel-gb-1705-sensogrip-pro,grips,brand-bullpadel,bullpadel,GB-1705 SensoGrip Pro,current,,padel|grips|bullpadel|gb-1705-sensogrip-pro|current,current,draft,,,MEDIA_MISSING,,,0,,no,Researched: no_safe_distinct_image. No authentic registered hero. Product remains draft via media publish gate. Research hints: https://www.bullpadel.com/gb/79-overgrips
prod-nox-pro-overgrip-perforated,grips,brand-nox,nox,Pro Overgrip Perforated,current,,padel|grips|nox|pro-overgrip-perforated|current,current,draft,,,MEDIA_MISSING,,http://noxsport.com/cdn/shop/collections/overgrips-para-padel-pickleball-y-beach-tennis-7684915_1200x1200.png?v=1771422971,24,,no,REJECTED — low_score_24_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://noxsport.com/en/collections/overgrips
prod-wilson-profile-padel-overgrip,grips,brand-wilson-padel,wilson,Profile Padel Overgrip,current,,padel|grips|wilson|profile-padel-overgrip|current,current,draft,,,MEDIA_MISSING,,https://www.tradeinn.com/f/13987/139879280/wilson-profile-padel-overgrip.webp,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://www.wilson.com | https://www.tradeinn.com/smashinn/en/wilson-profile-padel-overgrip/139879280/p
prod-oxdog-gold-pro,grips,brand-oxdog,oxdog,Gold Pro,current,3/12/60 packs — collapse packs,padel|grips|oxdog|gold-pro|current|3-12-60-packs-collapse-packs,current,published,/images/padel/grips/oxdog-gold-pro-hero.jpg,retailer-shopify-json · oxdog Gold Pro,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-oxdog-gold-sticky,grips,brand-oxdog,oxdog,Gold Sticky,current,3/12/60 packs — collapse packs,padel|grips|oxdog|gold-sticky|current|3-12-60-packs-collapse-packs,current,published,/images/padel/grips/oxdog-gold-sticky-hero.jpg,retailer-shopify-json · oxdog Gold Sticky,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-oxdog-no1,accessories,brand-oxdog,oxdog,No1,current,transparent/logo; 372×40 mm,padel|accessories|oxdog|no1|current|transparent-logo-372-40-mm,current,draft,,,MEDIA_MISSING,,,0,,no,REJECTED_WRONG_PRODUCT — triage download failed visual identity check; hero revoked. Needs manufacturer PDP packshot. Research hints: https://oxdogpadel.com/en-int/products/protector-transparente-372x40mm | https://www.oxdog.net/en/articles/2.37.111/no1-frame-protector
prod-black-crown-plus,bags,brand-black-crown,black-crown,Plus,2026,grey/orange / black colorways,padel|bags|black-crown|plus|2026|grey-orange-black-colorways,current,published,/images/padel/bags/black-crown-plus-hero.jpg,retailer-shopify-json · black-crown Plus,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,yes,Hero registered in catalog/soft-goods media registry.
prod-lok-one-gen-2,bags,brand-lok,lok,One Gen 2,2026,35 L compact asymmetrical,padel|bags|lok|one-gen-2|2026|35-l-compact-asymmetrical,current,published,/images/padel/bags/lok-one-gen-2-hero.jpg,og:image · lok One Gen 2,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-lok-accessory-bag-gen-2,bags,brand-lok,lok,Accessory Bag Gen 2,2026,4 L toiletry/accessory pouch,padel|bags|lok|accessory-bag-gen-2|2026|4-l-toiletry-accessory-pouch,current,published,/images/padel/bags/lok-accessory-bag-gen-2-hero.jpg,og:image · lok Accessory Bag Gen 2,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-sane-nitro,balls,brand-sane,sane,Nitro,current,2-ball and 3-ball tubes — collapse pack formats,padel|balls|sane|nitro|current|2-ball-and-3-ball-tubes-collapse-pack-formats,current,draft,,,MEDIA_MISSING,,http://padelsane.com/cdn/shop/files/SANE_aligned_black_b78bd445-7da9-40ac-bd20-e66bcebc0a2d.png?v=1750690092,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://padelsane.com/en/collections/balls | https://padelsane.com/en/collections/balls
prod-sane-core,balls,brand-sane,sane,Core,current,3-ball tube (+24-tube boxes),padel|balls|sane|core|current|3-ball-tube-24-tube-boxes,current,published,/images/padel/balls/sane-core-hero.jpg,padelmq-suggest · sane Core,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-sane-spin-premium,balls,brand-sane,sane,Spin Premium,current,3-ball tube,padel|balls|sane|spin-premium|current|3-ball-tube,current,draft,,,MEDIA_MISSING,,http://padelsane.com/cdn/shop/files/SANE_aligned_black_b78bd445-7da9-40ac-bd20-e66bcebc0a2d.png?v=1750690092,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://padelsane.com/en/collections/balls | https://padelsane.com/en/collections/balls
prod-sane-feel,grips,brand-sane,sane,Feel+,current,smooth or perforated; 12/45 packs — collapse packs/finish as variants if same family,padel|grips|sane|feel|current|smooth-or-perforated-12-45-packs-collapse-packs-finish-as-variants-if-same-family,current,draft,,,MEDIA_MISSING,,http://padelsane.com/cdn/shop/files/SANE_aligned_black_b78bd445-7da9-40ac-bd20-e66bcebc0a2d.png?v=1750690092,59,,no,REJECTED — reresearch_no_safe_hero_best_59. No authentic registered hero; stays draft via media publish gate. Research hints: https://padelsane.com | https://www.sanestore.it/51-accessori-padel
prod-sane-pro-elegance,bags,brand-sane,sane,Pro Elegance,current,beige and colorways,padel|bags|sane|pro-elegance|current|beige-and-colorways,current,draft,,,MEDIA_MISSING,,http://padelsane.com/cdn/shop/files/SANE_aligned_black_b78bd445-7da9-40ac-bd20-e66bcebc0a2d.png?v=1750690092,59,,no,REJECTED — reresearch_no_safe_hero_best_59. No authentic registered hero; stays draft via media publish gate. Research hints: https://padelsane.com | https://www.sanestore.it/51-accessori-padel
prod-sane-pro-sport,bags,brand-sane,sane,Pro Sport,current,white,padel|bags|sane|pro-sport|current|white,current,draft,,,MEDIA_MISSING,,http://padelsane.com/cdn/shop/files/SANE_aligned_black_b78bd445-7da9-40ac-bd20-e66bcebc0a2d.png?v=1750690092,59,,no,REJECTED — reresearch_no_safe_hero_best_59. No authentic registered hero; stays draft via media publish gate. Research hints: https://padelsane.com | https://www.sanestore.it/51-accessori-padel
prod-sane-everyday,bags,brand-sane,sane,Everyday,current,green/beige/ruby colorways,padel|bags|sane|everyday|current|green-beige-ruby-colorways,current,draft,,,MEDIA_MISSING,,http://padelsane.com/cdn/shop/files/SANE_aligned_black_b78bd445-7da9-40ac-bd20-e66bcebc0a2d.png?v=1750690092,59,,no,REJECTED — reresearch_no_safe_hero_best_59. No authentic registered hero; stays draft via media publish gate. Research hints: https://padelsane.com | https://www.sanestore.it/51-accessori-padel|https://padelsane.com/en/collections/ofertas
prod-volt-volt-padelbag,bags,brand-volt-padel,volt,Volt Padelbag,current,~50 L; black; thermo + shoe,padel|bags|volt|volt-padelbag|current|50-l-black-thermo-shoe,current,published,/images/padel/bags/volt-volt-padelbag-hero.jpg,retailer-shopify-json · volt Volt Padelbag,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-volt-volt-premium,grips,brand-volt-padel,volt,Volt Premium,current,white 3-pack class,padel|grips|volt|volt-premium|current|white-3-pack-class,current,published,/images/padel/grips/volt-volt-premium-hero.jpg,og:image · volt Volt Premium,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-osaka-sports-padel-bag,bags,brand-osaka-padel,osaka,Sports Padel Bag,current,colorways incl. Transformative Teal,padel|bags|osaka|sports-padel-bag|current|colorways-incl-transformative-teal,current,published,/images/padel/bags/osaka-sports-padel-bag-hero.jpg,padelmq-suggest · osaka Sports Padel Bag,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-osaka-sports-backpack,bags,brand-osaka-padel,osaka,Sports Backpack,current,Electric Fuchsia / Iconic Black etc.,padel|bags|osaka|sports-backpack|current|electric-fuchsia-iconic-black-etc,current,published,/images/padel/bags/osaka-sports-backpack-hero.jpg,padelmq-suggest · osaka Sports Backpack,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-osaka-pro-tour-duffel,bags,brand-osaka-padel,osaka,Pro Tour Duffel,current,Navy Peony,padel|bags|osaka|pro-tour-duffel|current|navy-peony,current,draft,,,MEDIA_MISSING,,https://cdn.shopify.com/s/files/1/0881/5132/7069/files/head-coello-pro-x-duffle-padeltas-2026.1.jpg?v=1773207524,99,,no,REJECTED — shared-hero_collision. No authentic registered hero; stays draft via media publish gate. Research hints: https://osakaworld.com | https://osakaworld.com/collections/padel
prod-osaka-osaka-overgrip,grips,brand-osaka-padel,osaka,Osaka Overgrip,current,white/black,padel|grips|osaka|osaka-overgrip|current|white-black,current,published,/images/padel/grips/osaka-osaka-overgrip-hero.jpg,padelmq-suggest · osaka Osaka Overgrip,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-royal-padel-royal-overgrip,grips,brand-royal-padel,royal,Royal Overgrip,current,black/white; reel-60 and Cube packs,padel|grips|royal|royal-overgrip|current|black-white-reel-60-and-cube-packs,current,published,/images/padel/grips/royal-padel-royal-overgrip-hero.jpg,og:image · royal Royal Overgrip,MEDIA_VERIFIED,,,95,registered_hero;padel_namespace;authentic_gate,no,Hero registered in catalog/soft-goods media registry.
prod-rs-pro-padel-bag,bags,brand-rs-padel,rs,Pro Padel Bag,current,dark/white contrast colorways,padel|bags|rs|pro-padel-bag|current|dark-white-contrast-colorways,current,draft,,,MEDIA_MISSING,,http://rs-sports.com/cdn/shop/files/1200x628_Shopify.jpg?v=1692196668,9,,no,REJECTED — low_score_9_logo_or_junk. No authentic registered hero; stays draft via media publish gate. Research hints: https://rs-sports.com/en-us/collections/padel | https://www.padelnuestro.com/int/padel-bags/rs-padel|https://rs-sports.com/en-us/collections/padel
