url,pageType,sport,publicationStatus,qualityStatus,launchEligibility,robots,canonical,inSitemap,inboundLinks,reason
/reviews/saucony-ride-18,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/saucony-ride-18,yes,,decisionScore=100|words=3876
/reviews/saucony-triumph-22,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/saucony-triumph-22,yes,,decisionScore=100|words=3965
/reviews/saucony-xodus-ultra-3,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/saucony-xodus-ultra-3,yes,,decisionScore=100|words=3924
/reviews/scosche-rhythm24,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/scosche-rhythm24,yes,,decisionScore=100|words=3970
/reviews/shokz-openrun-pro-2,Review,"sport-running,sport-cycling,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/shokz-openrun-pro-2,yes,,decisionScore=100|words=3951
/reviews/silva-trail-runner-free-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/silva-trail-runner-free-2,yes,,decisionScore=100|words=3985
/reviews/spibelt-original,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/spibelt-original,yes,,decisionScore=100|words=3916
/reviews/suunto-race,Review,"sport-running,sport-cycling",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/suunto-race,yes,,decisionScore=100|words=3903
/reviews/suunto-race-s,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/suunto-race-s,yes,,decisionScore=100|words=3959
/reviews/suunto-smart-heart-rate-belt,Review,"sport-running,sport-cycling,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/suunto-smart-heart-rate-belt,yes,,decisionScore=100|words=4026
/reviews/therabody-theragun-mini-2,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/therabody-theragun-mini-2,yes,,decisionScore=100|words=3970
/reviews/topo-athletic-phantom-3,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/topo-athletic-phantom-3,yes,,decisionScore=100|words=3885
/reviews/topo-athletic-specter-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/topo-athletic-specter-2,yes,,decisionScore=100|words=3957
/reviews/topo-athletic-terraventure-5,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/topo-athletic-terraventure-5,yes,,decisionScore=100|words=3964
/reviews/ultimate-direction-adventure-vest,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultimate-direction-adventure-vest,yes,,decisionScore=100|words=3985
/reviews/ultimate-direction-race-belt,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultimate-direction-race-belt,yes,,decisionScore=100|words=3964
/reviews/ultimate-direction-race-vest-6,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultimate-direction-race-vest-6,yes,,decisionScore=100|words=4017
/reviews/ultimate-direction-ultra-belt,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultimate-direction-ultra-belt,yes,,decisionScore=100|words=3982
/reviews/ultraspire-alpha-6,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultraspire-alpha-6,yes,,decisionScore=100|words=3991
/reviews/ultraspire-fitted-race-belt-2,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultraspire-fitted-race-belt-2,yes,,decisionScore=100|words=3963
/reviews/ultraspire-spry-5,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/ultraspire-spry-5,yes,,decisionScore=100|words=3991
/reviews/uswe-pace-8,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/uswe-pace-8,yes,,decisionScore=100|words=4031
/reviews/wahoo-tickr,Review,"sport-running,sport-cycling,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/wahoo-tickr,yes,,decisionScore=100|words=3941
/reviews/wahoo-tickr-fit,Review,"sport-running,sport-cycling,sport-training,sport-hyrox",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/wahoo-tickr-fit,yes,,decisionScore=100|words=3957
/reviews/wahoo-tickr-x,Review,"sport-running,sport-cycling,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/wahoo-tickr-x,yes,,decisionScore=100|words=3902
/reviews/wahoo-trackr,Review,"sport-running,sport-cycling,sport-training,sport-hyrox",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/wahoo-trackr,yes,,decisionScore=100|words=3947
/reviews/shokz-openrun,Review,"sport-running,sport-cycling,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/shokz-openrun,yes,,decisionScore=100|words=3983
/reviews/shokz-openfit-2,Review,"sport-running,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/shokz-openfit-2,yes,,decisionScore=100|words=4005
/reviews/suunto-wing,Review,"sport-running,sport-cycling,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/suunto-wing,yes,,decisionScore=100|words=3970
/reviews/therabody-theragun-prime,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/therabody-theragun-prime,yes,,decisionScore=100|words=3942
/reviews/hyperice-normatec-go,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hyperice-normatec-go,yes,,decisionScore=100|words=3975
/reviews/janji-multi-short-men,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/janji-multi-short-men,yes,,decisionScore=100|words=4058
/reviews/janji-pace-short-women,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/janji-pace-short-women,yes,,decisionScore=100|words=3946
/reviews/nike-dri-fit-miler-men,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-dri-fit-miler-men,yes,,decisionScore=100|words=3935
/reviews/nike-aeroswift-singlet-men,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/nike-aeroswift-singlet-men,yes,,decisionScore=100|words=3928
/reviews/darn-tough-run-1-4,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/darn-tough-run-1-4,yes,,decisionScore=100|words=3978
/reviews/smartwool-run-targeted-cushion,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/smartwool-run-targeted-cushion,yes,,decisionScore=100|words=3919
/reviews/balega-blister-resist,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/balega-blister-resist,yes,,decisionScore=100|words=3991
/reviews/injinji-run-midweight,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/injinji-run-midweight,yes,,decisionScore=100|words=3899
/reviews/cep-run-compression-sock-3,Review,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/cep-run-compression-sock-3,yes,,decisionScore=100|words=3991
/reviews/hyperice-hypervolt-go-2,Review,"sport-running,sport-recovery,sport-training",published,LAUNCH_READY,INDEXABLE,"index,follow",/reviews/hyperice-hypervolt-go-2,yes,,decisionScore=100|words=3939
/authors/kitletics-editorial,Author,,published,N/A,INDEXABLE,"index,follow",/authors/kitletics-editorial,yes,,author_ok
/best/running-shoes,Best,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/best/running-shoes,yes,,contextualDepth=high
/best/daily-trainers,Best,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/best/daily-trainers,yes,,contextualDepth=high
/best/running-shoes-long-runs,Best,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/best/running-shoes-long-runs,yes,,contextualDepth=high
/best/marathon-shoes,Best,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/best/marathon-shoes,yes,,contextualDepth=high
/best/stability-running-shoes,Best,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/best/stability-running-shoes,yes,,contextualDepth=high
/best/running-shoes-beginners,Best,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/best/running-shoes-beginners,yes,,contextualDepth=high
/best/running-watches,Best,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/best/running-watches,yes,,contextualDepth=high
/best/heart-rate-monitors-running,Best,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/best/heart-rate-monitors-running,yes,,contextualDepth=high
/best/running-hydration-vests,Best,sport-running,published,LAUNCH_READY,INDEXABLE,"index,follow",/best/running-hydration-vests,yes,,contextualDepth=high
/compare/asics-novablast-6-vs-asics-gel-nimbus-27,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-6-vs-asics-gel-nimbus-27,yes,,meaningful_decision_page
/compare/asics-novablast-6-vs-asics-novablast-5,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-6-vs-asics-novablast-5,yes,,meaningful_decision_page
/compare/asics-novablast-6-vs-brooks-ghost-18,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-6-vs-brooks-ghost-18,yes,,meaningful_decision_page
/compare/brooks-ghost-18-vs-nike-pegasus-42,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/brooks-ghost-18-vs-nike-pegasus-42,yes,,meaningful_decision_page
/compare/asics-novablast-6-vs-hoka-clifton-10,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-6-vs-hoka-clifton-10,yes,,meaningful_decision_page
/compare/saucony-endorphin-speed-5-vs-adidas-adizero-boston-12,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/saucony-endorphin-speed-5-vs-adidas-adizero-boston-12,yes,,meaningful_decision_page
/compare/nike-vaporfly-4-vs-nike-alphafly-3,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/nike-vaporfly-4-vs-nike-alphafly-3,yes,,meaningful_decision_page
/compare/asics-gel-kayano-32-vs-brooks-adrenaline-gts-25,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-gel-kayano-32-vs-brooks-adrenaline-gts-25,yes,,meaningful_decision_page
/compare/hoka-speedgoat-6-vs-saucony-peregrine-15,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/hoka-speedgoat-6-vs-saucony-peregrine-15,yes,,meaningful_decision_page
/compare/garmin-forerunner-970-vs-coros-pace-pro,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-forerunner-970-vs-coros-pace-pro,yes,,meaningful_decision_page
/compare/garmin-forerunner-970-vs-garmin-forerunner-965,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-forerunner-970-vs-garmin-forerunner-965,yes,,meaningful_decision_page
/compare/garmin-hrm-pro-plus-vs-polar-h10,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-hrm-pro-plus-vs-polar-h10,yes,,meaningful_decision_page
/compare/salomon-adv-skin-12-vs-nathan-vaporair-2,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/salomon-adv-skin-12-vs-nathan-vaporair-2,yes,,meaningful_decision_page
/compare/garmin-fenix-8-vs-garmin-forerunner-970,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-fenix-8-vs-garmin-forerunner-970,yes,,meaningful_decision_page
/compare/coros-apex-4-vs-garmin-fenix-8,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/coros-apex-4-vs-garmin-fenix-8,yes,,meaningful_decision_page
/compare/coros-pace-4-vs-garmin-forerunner-165,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/coros-pace-4-vs-garmin-forerunner-165,yes,,meaningful_decision_page
/compare/apple-watch-ultra-3-vs-apple-watch-ultra-2,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/apple-watch-ultra-3-vs-apple-watch-ultra-2,yes,,meaningful_decision_page
/compare/polar-grit-x2-vs-garmin-fenix-8,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/polar-grit-x2-vs-garmin-fenix-8,yes,,meaningful_decision_page
/compare/suunto-vertical-2-vs-garmin-enduro-3,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/suunto-vertical-2-vs-garmin-enduro-3,yes,,meaningful_decision_page
/compare/coros-pace-pro-vs-coros-pace-4,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/coros-pace-pro-vs-coros-pace-4,yes,,meaningful_decision_page
/compare/garmin-vivoactive-6-vs-garmin-forerunner-165,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-vivoactive-6-vs-garmin-forerunner-165,yes,,meaningful_decision_page
/compare/garmin-hrm-600-vs-polar-h10,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-hrm-600-vs-polar-h10,yes,,meaningful_decision_page
/compare/polar-h10-vs-polar-h9,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/polar-h10-vs-polar-h9,yes,,meaningful_decision_page
/compare/wahoo-trackr-vs-polar-h10,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/wahoo-trackr-vs-polar-h10,yes,,meaningful_decision_page
/compare/coros-hrm-vs-polar-verity-sense,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/coros-hrm-vs-polar-verity-sense,yes,,meaningful_decision_page
/compare/garmin-hrm-600-vs-hrm-pro-plus,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-hrm-600-vs-hrm-pro-plus,yes,,meaningful_decision_page
/compare/salomon-adv-skin-12-vs-salomon-adv-skin-5,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/salomon-adv-skin-12-vs-salomon-adv-skin-5,yes,,meaningful_decision_page
/compare/salomon-adv-skin-12-vs-ultimate-direction-race-vest-6,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/salomon-adv-skin-12-vs-ultimate-direction-race-vest-6,yes,,meaningful_decision_page
/compare/nathan-vaporair-4-vs-salomon-adv-skin-5,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/nathan-vaporair-4-vs-salomon-adv-skin-5,yes,,meaningful_decision_page
/compare/osprey-duro-6-vs-osprey-dyna-6,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/osprey-duro-6-vs-osprey-dyna-6,yes,,meaningful_decision_page
/compare/osprey-duro-lt-vs-ultimate-direction-race-vest-6,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/osprey-duro-lt-vs-ultimate-direction-race-vest-6,yes,,meaningful_decision_page
/compare/flipbelt-classic-vs-naked-running-band,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/flipbelt-classic-vs-naked-running-band,yes,,meaningful_decision_page
/compare/hydrapak-softflask-speed-500-vs-hydrapak-skyflask-speed-500,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/hydrapak-softflask-speed-500-vs-hydrapak-skyflask-speed-500,yes,,meaningful_decision_page
/compare/nathan-peak-vs-ultimate-direction-race-belt,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/nathan-peak-vs-ultimate-direction-race-belt,yes,,meaningful_decision_page
/compare/camelbak-zephyr-pro-vs-camelbak-apex-pro,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/camelbak-zephyr-pro-vs-camelbak-apex-pro,yes,,meaningful_decision_page
/compare/lululemon-hotty-hot-vs-janji-pace-short,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/lululemon-hotty-hot-vs-janji-pace-short,yes,,meaningful_decision_page
/compare/feetures-elite-vs-darn-tough-run,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/feetures-elite-vs-darn-tough-run,yes,,meaningful_decision_page
/compare/ultimate-direction-fastpack-20-vs-salomon-adv-skin-12,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/ultimate-direction-fastpack-20-vs-salomon-adv-skin-12,yes,,meaningful_decision_page
/compare/ultimate-direction-fastpack-20-vs-osprey-talon-velocity-20,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/ultimate-direction-fastpack-20-vs-osprey-talon-velocity-20,yes,,meaningful_decision_page
/compare/black-diamond-distance-22-vs-ultimate-direction-fastpack-20,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/black-diamond-distance-22-vs-ultimate-direction-fastpack-20,yes,,meaningful_decision_page
/compare/salomon-xa-15-vs-osprey-duro-15,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/salomon-xa-15-vs-osprey-duro-15,yes,,meaningful_decision_page
/compare/shokz-openrun-pro-2-vs-bose-ultra-open,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/shokz-openrun-pro-2-vs-bose-ultra-open,yes,,meaningful_decision_page
/compare/shokz-openrun-pro-2-vs-airpods-pro-2,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/shokz-openrun-pro-2-vs-airpods-pro-2,yes,,meaningful_decision_page
/compare/petzl-swift-rl-vs-petzl-nao-rl,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/petzl-swift-rl-vs-petzl-nao-rl,yes,,meaningful_decision_page
/compare/petzl-swift-rl-vs-biolite-headlamp-800,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/petzl-swift-rl-vs-biolite-headlamp-800,yes,,meaningful_decision_page
/compare/black-diamond-spot-400-r-vs-petzl-actik-core,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/black-diamond-spot-400-r-vs-petzl-actik-core,yes,,meaningful_decision_page
/compare/nathan-streak-vs-proviz-reflect360,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/nathan-streak-vs-proviz-reflect360,yes,,meaningful_decision_page
/compare/theragun-mini-vs-hypervolt-go-2,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/theragun-mini-vs-hypervolt-go-2,yes,,meaningful_decision_page
/compare/theragun-prime-vs-renpho-r3,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/theragun-prime-vs-renpho-r3,yes,,meaningful_decision_page
/compare/triggerpoint-grid-vs-grid-x,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/triggerpoint-grid-vs-grid-x,yes,,meaningful_decision_page
/compare/normatec-3-vs-normatec-go,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/normatec-3-vs-normatec-go,yes,,meaningful_decision_page
/compare/oofos-ooriginal-vs-hoka-ora-recovery-slide,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/oofos-ooriginal-vs-hoka-ora-recovery-slide,yes,,meaningful_decision_page
/compare/asics-novablast-5-vs-asics-gel-nimbus-27,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-5-vs-asics-gel-nimbus-27,yes,,meaningful_decision_page
/compare/asics-novablast-5-vs-brooks-ghost-16,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-5-vs-brooks-ghost-16,yes,,meaningful_decision_page
/compare/asics-novablast-4-vs-asics-novablast-5,Comparison,,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-4-vs-asics-novablast-5,yes,,meaningful_decision_page
/guides/how-to-choose-running-shoes,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/how-to-choose-running-shoes,yes,,thin-faq
/guides/running-shoe-drop,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/running-shoe-drop,yes,,guide_complete
/guides/running-shoe-cushioning,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/running-shoe-cushioning,yes,,guide_complete
/guides/stability-shoes-explained,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/stability-shoes-explained,yes,,guide_complete
/guides/carbon-vs-nylon-plates,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/carbon-vs-nylon-plates,yes,,guide_complete
/guides/what-is-a-daily-trainer,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/what-is-a-daily-trainer,yes,,guide_complete
/guides/running-shoe-rotation,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/running-shoe-rotation,yes,,guide_complete
/guides/running-shoe-terminology,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/running-shoe-terminology,yes,,guide_complete
/guides/road-vs-trail-running-shoes,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/road-vs-trail-running-shoes,yes,,guide_complete
/guides/how-to-choose-running-watch,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/how-to-choose-running-watch,yes,,guide_complete
/guides/multi-band-gps-running-watches,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/multi-band-gps-running-watches,yes,,guide_complete
/guides/how-to-choose-heart-rate-monitor,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/how-to-choose-heart-rate-monitor,yes,,guide_complete
/guides/how-to-choose-running-hydration-vest,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/how-to-choose-running-hydration-vest,yes,,guide_complete
/guides/hydration-vest-vs-running-belt,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/hydration-vest-vs-running-belt,yes,,guide_complete
/guides/how-to-choose-running-headlamp,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/how-to-choose-running-headlamp,yes,,guide_complete
/guides/open-ear-vs-in-ear-running-headphones,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/open-ear-vs-in-ear-running-headphones,yes,,guide_complete
/guides/massage-guns-explained,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/massage-guns-explained,yes,,guide_complete
/guides/foam-rolling-for-runners,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/foam-rolling-for-runners,yes,,guide_complete
/guides/recovery-tools-what-evidence-shows,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/recovery-tools-what-evidence-shows,yes,,guide_complete
/guides/optical-wrist-hr-vs-chest-strap,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/optical-wrist-hr-vs-chest-strap,yes,,guide_complete
/guides/running-watch-battery-life-explained,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/running-watch-battery-life-explained,yes,,guide_complete
/guides/maps-navigation-running-watches,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/maps-navigation-running-watches,yes,,guide_complete
/guides/beginner-vs-advanced-running-watch,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/beginner-vs-advanced-running-watch,yes,,guide_complete
/guides/soft-flasks-vs-bladders-explained,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/soft-flasks-vs-bladders-explained,yes,,guide_complete
/guides/how-to-choose-running-belt,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/how-to-choose-running-belt,yes,,guide_complete
/guides/handheld-bottles-for-running,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/handheld-bottles-for-running,yes,,guide_complete
/guides/hydration-for-marathon-training,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/hydration-for-marathon-training,yes,,guide_complete
/guides/how-to-choose-running-socks,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/how-to-choose-running-socks,yes,,guide_complete
/guides/shoe-jobs-by-session-type,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/shoe-jobs-by-session-type,yes,,guide_complete
/guides/first-marathon-gear-checklist,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/first-marathon-gear-checklist,yes,,guide_complete
/guides/trail-race-kit-essentials,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/trail-race-kit-essentials,yes,,guide_complete
/guides/beginner-running-gear-stack,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/beginner-running-gear-stack,yes,,guide_complete
/guides/when-to-use-a-massage-gun,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/when-to-use-a-massage-gun,yes,,guide_complete
/guides/recovery-sandals-for-runners,Guide,sport-running,published,COMPLETE,INDEXABLE,"index,follow",/guides/recovery-sandals-for-runners,yes,,guide_complete
/setups/first-marathon-kit,Setup,sport-running,published,N/A,INDEXABLE,"index,follow",/setups/first-marathon-kit,yes,,setup_published
/setups/marathon-race-day-kit,Setup,sport-running,published,N/A,INDEXABLE,"index,follow",/setups/marathon-race-day-kit,yes,,setup_published
/setups/beginner-running-setup,Setup,sport-running,published,N/A,INDEXABLE,"index,follow",/setups/beginner-running-setup,yes,,setup_published
/setups/half-marathon-kit,Setup,sport-running,published,N/A,INDEXABLE,"index,follow",/setups/half-marathon-kit,yes,,setup_published
/setups/trail-running-starter-kit,Setup,sport-running,published,N/A,INDEXABLE,"index,follow",/setups/trail-running-starter-kit,yes,,setup_published
/tools/running-shoe-finder,Finder,sport-running,published,N/A,INDEXABLE,"index,follow",/tools/running-shoe-finder,yes,,tool_available
/tools/fitness-watch-finder,Finder,"sport-running,sport-training",published,N/A,INDEXABLE,"index,follow",/tools/fitness-watch-finder,yes,,tool_available
/tools/running-pace-calculator,Calculator,sport-running,published,N/A,INDEXABLE,"index,follow",/tools/running-pace-calculator,yes,,tool_available
/tools/race-time-predictor,Calculator,sport-running,published,N/A,INDEXABLE,"index,follow",/tools/race-time-predictor,yes,,tool_available
/tools/shoe-rotation-planner,Tool,sport-running,published,N/A,INDEXABLE,"index,follow",/tools/shoe-rotation-planner,yes,,tool_available
/tools/running-hydration-finder,Finder,sport-running,published,N/A,INDEXABLE,"index,follow",/tools/running-hydration-finder,yes,,tool_available
/tools/running-hrm-finder,Finder,sport-running,published,N/A,INDEXABLE,"index,follow",/tools/running-hrm-finder,yes,,tool_available
/tools/running-clothing-finder,Finder,sport-running,published,N/A,INDEXABLE,"index,follow",/tools/running-clothing-finder,yes,,tool_available
/tools/running-fuel-finder,Finder,sport-running,published,N/A,INDEXABLE,"index,follow",/tools/running-fuel-finder,yes,,tool_available
/tools/running-recovery-finder,Finder,sport-running,published,N/A,INDEXABLE,"index,follow",/tools/running-recovery-finder,yes,,tool_available
/tools/running-accessories-finder,Finder,sport-running,published,N/A,INDEXABLE,"index,follow",/tools/running-accessories-finder,yes,,tool_available
