URL,page_type,sport,publication_status,quality_status,launch_eligibility,robots,canonical,HTTP_status,in_sitemap,inbound_internal_links,reason
/brands/sockwell,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/sockwell,,no,0,brand_hub_not_indexable
/brands/sole-fitness,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/sole-fitness,,no,0,brand_hub_not_indexable
/brands/solinco,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/solinco,,no,0,brand_hub_not_indexable
/brands/sony,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/sony,,no,0,brand_hub_not_indexable
/brands/soundcore,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/soundcore,200,yes,0,brand_hub_ok
/brands/spibelt,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/spibelt,,no,0,brand_hub_not_indexable
/brands/spring-energy,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/spring-energy,,no,0,brand_hub_not_indexable
/brands/squirrels-nut-butter,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/squirrels-nut-butter,,no,0,brand_hub_not_indexable
/brands/stance,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/stance,,no,0,brand_hub_not_indexable
/brands/starvie,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/starvie,200,yes,0,brand_hub_ok
/brands/strength-shop,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/strength-shop,,no,0,brand_hub_not_indexable
/brands/styrkr,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/styrkr,200,yes,0,brand_hub_ok
/brands/suunto,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/suunto,200,yes,0,brand_hub_ok
/brands/swiftwick,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/swiftwick,,no,0,brand_hub_not_indexable
/brands/tailwind,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/tailwind,,no,0,brand_hub_not_indexable
/brands/tecnifibre,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/tecnifibre,200,yes,0,brand_hub_ok
/brands/tecnifibre-padel,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/tecnifibre-padel,200,yes,0,brand_hub_ok
/brands/the-north-face,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/the-north-face,,no,0,brand_hub_not_indexable
/brands/the-stick,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/the-stick,,no,0,brand_hub_not_indexable
/brands/therabody,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/therabody,200,yes,0,brand_hub_ok
/brands/tifosi,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/tifosi,200,yes,0,brand_hub_ok
/brands/timtam,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/timtam,,no,0,brand_hub_not_indexable
/brands/topo-athletic,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/topo-athletic,200,yes,0,brand_hub_ok
/brands/tracksmith,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/tracksmith,200,yes,0,brand_hub_ok
/brands/triggerpoint,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/triggerpoint,200,yes,0,brand_hub_ok
/brands/tyr,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/tyr,200,yes,0,brand_hub_ok
/brands/ultimate-direction,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/ultimate-direction,200,yes,0,brand_hub_ok
/brands/ultraspire,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/ultraspire,200,yes,0,brand_hub_ok
/brands/under-armour,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/under-armour,200,yes,0,brand_hub_ok
/brands/uswe,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/uswe,,no,0,brand_hub_not_indexable
/brands/varlion,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/varlion,200,yes,0,brand_hub_ok
/brands/veloforte,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/veloforte,200,yes,0,brand_hub_ok
/brands/victor,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/victor,,no,0,brand_hub_not_indexable
/brands/vivobarefoot,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/vivobarefoot,,no,0,brand_hub_not_indexable
/brands/wahoo,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/wahoo,200,yes,0,brand_hub_ok
/brands/waterrower,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/waterrower,,no,0,brand_hub_not_indexable
/brands/wilson,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/wilson,200,yes,0,brand_hub_ok
/brands/woodway,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/woodway,,no,0,brand_hub_not_indexable
/brands/wrightsock,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/wrightsock,,no,0,brand_hub_not_indexable
/brands/xebex,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/xebex,200,yes,0,brand_hub_ok
/brands/xero-shoes,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/xero-shoes,,no,0,brand_hub_not_indexable
/brands/yonex,Brand,,published,N/A,INDEXABLE,"index,follow",/brands/yonex,200,yes,0,brand_hub_ok
/brands/zeraus,Brand,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/brands/zeraus,,no,0,brand_hub_not_indexable
/calisthenics,Sport,calisthenics,published,N/A,PUBLIC_NOINDEX,"noindex,follow",/calisthenics,,no,0,vertical_hub_hold:calisthenics:disabled
/combat,Sport,combat,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/combat,,no,0,sport_not_live:coming-soon
/compare,Static,,published,N/A,INDEXABLE,"index,follow",/compare,200,yes,3,static_trust_or_hub
/compare/adidas-dropset-3-vs-adidas-the-total,Comparison,fitness|fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/adidas-dropset-3-vs-adidas-the-total,,no,1,vertical_hold:fitness:selective
/compare/adidas-powerlift-5-vs-nike-romaleos-5,Comparison,fitness|fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/adidas-powerlift-5-vs-nike-romaleos-5,,no,1,vertical_hold:fitness:selective
/compare/apple-watch-ultra-3-vs-apple-watch-ultra-2,Comparison,running|cycling|swimming|fitness|running|cycling|swimming|fitness,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/apple-watch-ultra-3-vs-apple-watch-ultra-2,200,yes,1,meaningful_decision_page
/compare/asics-gel-kayano-32-vs-brooks-adrenaline-gts-25,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-gel-kayano-32-vs-brooks-adrenaline-gts-25,200,yes,1,meaningful_decision_page
/compare/asics-novablast-4-vs-asics-novablast-5,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-4-vs-asics-novablast-5,200,yes,1,meaningful_decision_page
/compare/asics-novablast-5-vs-asics-gel-nimbus-27,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-5-vs-asics-gel-nimbus-27,200,yes,1,meaningful_decision_page
/compare/asics-novablast-5-vs-brooks-ghost-16,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-5-vs-brooks-ghost-16,200,yes,1,meaningful_decision_page
/compare/asics-novablast-6-vs-asics-gel-nimbus-27,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-6-vs-asics-gel-nimbus-27,200,yes,1,meaningful_decision_page
/compare/asics-novablast-6-vs-asics-novablast-5,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-6-vs-asics-novablast-5,200,yes,1,meaningful_decision_page
/compare/asics-novablast-6-vs-brooks-ghost-18,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-6-vs-brooks-ghost-18,200,yes,1,meaningful_decision_page
/compare/asics-novablast-6-vs-hoka-clifton-10,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/asics-novablast-6-vs-hoka-clifton-10,200,yes,1,meaningful_decision_page
/compare/babolat-pure-aero-2026-vs-yonex-vcore-100-2023,Comparison,tennis|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/babolat-pure-aero-2026-vs-yonex-vcore-100-2023,,no,1,vertical_hold:tennis:disabled
/compare/babolat-pure-drive-2025-vs-wilson-clash-100-v2,Comparison,tennis|tennis,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/babolat-pure-drive-2025-vs-wilson-clash-100-v2,,no,1,vertical_hold:tennis:disabled
/compare/babolat-technical-viper-2026-vs-wilson-bela-pro-v2-2026,Comparison,padel|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/babolat-technical-viper-2026-vs-wilson-bela-pro-v2-2026,,no,1,vertical_hold:padel:disabled
/compare/black-diamond-distance-22-vs-ultimate-direction-fastpack-20,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/black-diamond-distance-22-vs-ultimate-direction-fastpack-20,200,yes,1,meaningful_decision_page
/compare/black-diamond-spot-400-r-vs-petzl-actik-core,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/black-diamond-spot-400-r-vs-petzl-actik-core,200,yes,1,meaningful_decision_page
/compare/brooks-dare-crossback-vs-lululemon-energy-bra,Comparison,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/brooks-dare-crossback-vs-lululemon-energy-bra,,no,1,vertical_hold:unknown:disabled
/compare/brooks-ghost-18-vs-nike-pegasus-42,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/brooks-ghost-18-vs-nike-pegasus-42,200,yes,1,meaningful_decision_page
/compare/bullpadel-vertex-05-vs-hack-04-2026,Comparison,padel|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/bullpadel-vertex-05-vs-hack-04-2026,,no,1,vertical_hold:padel:disabled
/compare/bullpadel-vertex-05-vs-nox-at10-12k-2026,Comparison,padel|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/bullpadel-vertex-05-vs-nox-at10-12k-2026,,no,1,vertical_hold:padel:disabled
/compare/camelbak-zephyr-pro-vs-camelbak-apex-pro,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/camelbak-zephyr-pro-vs-camelbak-apex-pro,200,yes,1,meaningful_decision_page
/compare/clif-bloks-vs-gu-chews,Comparison,running|cycling|running|cycling,published,MEANINGFUL,PUBLIC_NOINDEX,"noindex,follow",/compare/clif-bloks-vs-gu-chews,,no,1,soft_gated_comparison_products
/compare/concept2-rowerg-vs-hydrow-wave,Comparison,fitness|hyrox|fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/concept2-rowerg-vs-hydrow-wave,,no,1,vertical_hold:fitness:selective
/compare/concept2-rowerg-vs-mirafit-magnetic-rower,Comparison,fitness|hyrox|fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/concept2-rowerg-vs-mirafit-magnetic-rower,,no,1,vertical_hold:fitness:selective
/compare/coros-apex-4-vs-garmin-fenix-8,Comparison,running|cycling|running|cycling|swimming,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/coros-apex-4-vs-garmin-fenix-8,200,yes,1,meaningful_decision_page
/compare/coros-hrm-vs-polar-verity-sense,Comparison,running|fitness|running|fitness|swimming|hyrox,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/coros-hrm-vs-polar-verity-sense,200,yes,1,meaningful_decision_page
/compare/coros-pace-4-vs-garmin-forerunner-165,Comparison,running|cycling|swimming|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/coros-pace-4-vs-garmin-forerunner-165,200,yes,1,meaningful_decision_page
/compare/coros-pace-pro-vs-coros-pace-4,Comparison,running|cycling|running|cycling|swimming,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/coros-pace-pro-vs-coros-pace-4,200,yes,1,meaningful_decision_page
/compare/feetures-elite-vs-darn-tough-run,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/feetures-elite-vs-darn-tough-run,200,yes,1,meaningful_decision_page
/compare/flipbelt-classic-vs-naked-running-band,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/flipbelt-classic-vs-naked-running-band,200,yes,1,meaningful_decision_page
/compare/garmin-fenix-8-vs-garmin-forerunner-970,Comparison,running|cycling|swimming|running|cycling|swimming,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-fenix-8-vs-garmin-forerunner-970,200,yes,1,meaningful_decision_page
/compare/garmin-forerunner-970-vs-coros-pace-pro,Comparison,running|cycling|swimming|running|cycling,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-forerunner-970-vs-coros-pace-pro,200,yes,1,meaningful_decision_page
/compare/garmin-forerunner-970-vs-garmin-forerunner-965,Comparison,running|cycling|swimming|running|cycling|swimming,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-forerunner-970-vs-garmin-forerunner-965,200,yes,1,meaningful_decision_page
/compare/garmin-hrm-600-vs-hrm-pro-plus,Comparison,running|cycling|fitness|hyrox|running|cycling|fitness,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-hrm-600-vs-hrm-pro-plus,200,yes,1,meaningful_decision_page
/compare/garmin-hrm-600-vs-polar-h10,Comparison,running|cycling|fitness|hyrox|running|cycling|fitness|hyrox,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-hrm-600-vs-polar-h10,200,yes,1,meaningful_decision_page
/compare/garmin-hrm-pro-plus-vs-polar-h10,Comparison,running|cycling|fitness|running|cycling|fitness|hyrox,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-hrm-pro-plus-vs-polar-h10,200,yes,1,meaningful_decision_page
/compare/garmin-vivoactive-6-vs-garmin-forerunner-165,Comparison,running|cycling|swimming|fitness|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/garmin-vivoactive-6-vs-garmin-forerunner-165,200,yes,1,meaningful_decision_page
/compare/head-coello-pro-2026-vs-siux-diablo-revolution-2026,Comparison,padel|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/head-coello-pro-2026-vs-siux-diablo-revolution-2026,,no,1,vertical_hold:padel:disabled
/compare/hoka-speedgoat-6-vs-saucony-peregrine-15,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/hoka-speedgoat-6-vs-saucony-peregrine-15,200,yes,1,meaningful_decision_page
/compare/hydrapak-softflask-speed-500-vs-hydrapak-skyflask-speed-500,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/hydrapak-softflask-speed-500-vs-hydrapak-skyflask-speed-500,200,yes,1,meaningful_decision_page
/compare/inov8-f-lite-235-v3-vs-reebok-nano-x4,Comparison,fitness|hyrox|fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/inov8-f-lite-235-v3-vs-reebok-nano-x4,,no,1,vertical_hold:fitness:selective
/compare/jabra-elite-8-active-vs-beats-powerbeats-pro-2,Comparison,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/jabra-elite-8-active-vs-beats-powerbeats-pro-2,,no,1,vertical_hold:unknown:disabled
/compare/julbo-ultimate-vs-smith-shift-mag,Comparison,running|running|cycling,published,MEANINGFUL,PUBLIC_NOINDEX,"noindex,follow",/compare/julbo-ultimate-vs-smith-shift-mag,,no,1,soft_gated_comparison_products
/compare/knog-frog-v3-vs-nite-ize-radiant-clip,Comparison,,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/knog-frog-v3-vs-nite-ize-radiant-clip,,no,1,vertical_hold:unknown:disabled
/compare/lululemon-hotty-hot-vs-janji-pace-short,Comparison,running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/lululemon-hotty-hot-vs-janji-pace-short,404,yes,1,meaningful_decision_page
/compare/maurten-drink-mix-320-vs-tailwind-endurance,Comparison,running|cycling|running|cycling,published,MEANINGFUL,PUBLIC_NOINDEX,"noindex,follow",/compare/maurten-drink-mix-320-vs-tailwind-endurance,,no,1,soft_gated_comparison_products
/compare/maurten-gel-100-vs-precision-pf30-gel,Comparison,running|cycling|running|cycling,published,MEANINGFUL,PUBLIC_NOINDEX,"noindex,follow",/compare/maurten-gel-100-vs-precision-pf30-gel,,no,1,soft_gated_comparison_products
/compare/maurten-gel-100-vs-sis-go-isotonic-gel,Comparison,running|cycling|running|cycling,published,MEANINGFUL,PUBLIC_NOINDEX,"noindex,follow",/compare/maurten-gel-100-vs-sis-go-isotonic-gel,,no,1,soft_gated_comparison_products
/compare/nathan-peak-vs-ultimate-direction-race-belt,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/nathan-peak-vs-ultimate-direction-race-belt,200,yes,1,meaningful_decision_page
/compare/nathan-streak-vs-proviz-reflect360,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/nathan-streak-vs-proviz-reflect360,200,yes,1,meaningful_decision_page
/compare/nathan-vaporair-4-vs-salomon-adv-skin-5,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/nathan-vaporair-4-vs-salomon-adv-skin-5,200,yes,1,meaningful_decision_page
/compare/nike-free-metcon-6-vs-reebok-nano-x4,Comparison,fitness|hyrox|fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/nike-free-metcon-6-vs-reebok-nano-x4,,no,1,vertical_hold:fitness:selective
/compare/nike-metcon-9-vs-adidas-dropset-3,Comparison,fitness|hyrox|fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/nike-metcon-9-vs-adidas-dropset-3,,no,1,vertical_hold:fitness:selective
/compare/nike-metcon-9-vs-reebok-nano-x4,Comparison,fitness|hyrox|fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/nike-metcon-9-vs-reebok-nano-x4,,no,1,vertical_hold:fitness:selective
/compare/nike-miler-vs-patagonia-capilene-cool,Comparison,running|running,published,MEANINGFUL,PUBLIC_NOINDEX,"noindex,follow",/compare/nike-miler-vs-patagonia-capilene-cool,,no,1,soft_gated_comparison_products
/compare/nike-romaleos-5-vs-adidas-adipower-3,Comparison,fitness|fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/nike-romaleos-5-vs-adidas-adipower-3,,no,1,vertical_hold:fitness:selective
/compare/nike-vaporfly-4-vs-nike-alphafly-3,Comparison,running|running,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/nike-vaporfly-4-vs-nike-alphafly-3,200,yes,1,meaningful_decision_page
/compare/nobull-trainer-vs-nike-metcon-9,Comparison,fitness|hyrox|fitness|hyrox,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/nobull-trainer-vs-nike-metcon-9,,no,1,vertical_hold:fitness:selective
/compare/normatec-3-vs-normatec-go,Comparison,running|recovery|fitness|running|recovery|fitness,published,MEANINGFUL,INDEXABLE,"index,follow",/compare/normatec-3-vs-normatec-go,200,yes,1,meaningful_decision_page
/compare/nox-at10-12k-vs-adidas-metalbone-2026,Comparison,padel|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/nox-at10-12k-vs-adidas-metalbone-2026,,no,1,vertical_hold:padel:disabled
/compare/nox-at10-genius-18k-2026-vs-babolat-technical-viper-2026,Comparison,padel|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/nox-at10-genius-18k-2026-vs-babolat-technical-viper-2026,,no,1,vertical_hold:padel:disabled
/compare/nox-at10-genius-18k-2026-vs-bullpadel-vertex-04-2026,Comparison,padel|padel,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/nox-at10-genius-18k-2026-vs-bullpadel-vertex-04-2026,,no,1,vertical_hold:padel:disabled
/compare/nuobell-80-vs-powerblock-pro-100,Comparison,fitness|fitness,published,BLOCKED,HIDDEN_404,"noindex,nofollow",/compare/nuobell-80-vs-powerblock-pro-100,,no,1,vertical_hold:fitness:selective
/compare/nuun-sport-vs-precision-ph1500,Comparison,running|cycling|running|cycling,published,MEANINGFUL,PUBLIC_NOINDEX,"noindex,follow",/compare/nuun-sport-vs-precision-ph1500,,no,1,soft_gated_comparison_products
/compare/oakley-encoder-vs-oakley-radar-ev-path,Comparison,running|cycling|running|cycling,published,MEANINGFUL,PUBLIC_NOINDEX,"noindex,follow",/compare/oakley-encoder-vs-oakley-radar-ev-path,,no,1,soft_gated_comparison_products
